lemma	pos	en_word	en_definition	sentence	code	wn_definition	confidence
unhuelen	VRB	to adopt	a name	haut kann och e Mann senger Fra hiren Numm unhuelen 	UNHUELEN1UNI3	take on a certain form, attribute, or aspect	0.340487003326416
unhuelen	VRB	to assume	to suppose	ech huelen un , datt Dir d'Käschten iwwerhuelt 	UNHUELEN1UNI4	make a pretence of	0.393133282661438
unhuelen	VRB	to adopt	a child	déi Koppel huet zwee Kanner ugeholl , ier se eent vun sech krut 	UNHUELEN1UNI5	take up the cause, ideology, practice, method, of someone and use it as one's own	0.11454376578330994
unhuelen	VRB	to acquire	a habit	am Alter huet de Bop e puer Gewunnechten ugeholl , déi mer déck op de Su ginn 	UNHUELEN1UNI8	come into the possession of something concrete or abstract	0.2992307245731354
unhunn	VRB	to wear	clothing, an accessory	fréier haten d'Schoulkanner all Schiertecher un 	UNHUNN1UNI1	put clothing on one's body	0.5778341889381409
Unikum	SUBST	character	eccentric	wat ass dat en Unikum ! 	UNIKUM1UNI1	a person of a specified kind (usually with many eccentricities)	0.5613309144973755
unis	ADJ	plain	unicolour	bei déi geblummelegt Blus hues de besser, eng unis Box unzedoen 	UNIS1UNI1	free from any effort to soften to disguise	0.15827712416648865
Unitéit	SUBST	unit	hospital department	wéinst Komplikatioune gëtt d'Patientin an eng aner Unitéit vun der Klinick verluecht 	UNITEIT1UNI4	an organization regarded as part of a larger social group	0.250494122505188
Universitéit	SUBST	university	institution	hie studéiert Chimie op enger renomméierter Universitéit 	UNIVERSITEIT1UNI1	a large and diverse institution of higher learning created to educate for life and for a profession and to grant degrees	0.5266581177711487
Universitéit	SUBST	university	building	ech sichen eng Wunneng, déi no bei der Universitéit läit 	UNIVERSITEIT1UNI2	establishment where a seat of higher learning is housed, including administrative and living quarters as well as facilities for research and teaching	0.3345853388309479
unnitten	VRB	to rivet	with rivets	dat Stéck Blech muss ugenitt ginn , soss hält et net 	UNNITTEN1UNI1	fasten with a rivet or rivets	0.8211190700531006
Unterrecht	SUBST	teaching	methodology	de frontalen Unterrecht soll bei eis an der Schoul duerch Gruppenaarbecht ergänzt ginn 	UNTERRECHT1UNI1	a doctrine that is taught	0.24438251554965973
Untersuchung	SUBST	enquiry	official investigation	d'Police huet eng Untersuchung ageleet 	UNTERSUCHUNG1UNI2	a systematic investigation of a matter of public interest	0.4802074432373047
unzapen	VRB	to tap	a cask, a barrel	den Owend um Fest ginn e puer Béierfässer ugezaapt 	UNZAPEN1UNI1	furnish with a tap or spout, so as to be able to draw liquid from it	0.4161989688873291
unzéien	VRB	to draw	to interest	dat schéint Schlass zitt vill Touristen un 	UNZEIEN1UNI3	bring or lead someone to a certain action or condition	0.331881582736969
unzéien	VRB	to attract	to exert a physical force on	e Magnéit zitt Schrauwen un 	UNZEIEN1UNI4	exert a force on (a body) causing it to approach or prevent it from moving away	0.7645385265350342
unzéien	VRB	to rise	to increase	de Konsum huet dëst Joer staark ugezunn 	UNZEIEN1UNI5	increase in value or to a higher point	0.6615612506866455
Unzuel	SUBST	number	quantity	d'Federatioun vergëtt all Joer nëmmen eng begrenzten Unzuel Lizenzen 	UNZUEL1UNI1	a concept of quantity involving zero and units	0.468132346868515
upaken	VRB	to touch	with the hand	pak dat gliddegt Dëppen net un , soss verbrenns de dech! 	UPAKEN1UNI1	be in direct physical contact with; make contact	0.41409167647361755
Update	SUBST	update	software, data	hues de der schonn dee leschten Update fir dëse Programm erofgelueden? 	UPDATE1UNI1	news that updates your information	0.28225332498550415
Update	SUBST	update	act of updating	wann Dir den Update net wëllt selwer maachen, schécke mer Iech en Informatiker laanscht 	UPDATE1UNI2	news that updates your information	0.38132309913635254
uplanzen	VRB	to plant	to cultivate	an eise Géigende gëtt kee Räis ugeplanzt 	UPLANZEN1UNI2	put or set (seeds, seedlings, or plants) into the ground	0.4854176342487335
uplanzen	VRB	to plant	to supply with plants	eisen Noper huet niewent senger Kellerei zwee nei Wéngerten ugeplanzt 	UPLANZEN1UNI3	put or set (seeds, seedlings, or plants) into the ground	0.4140508770942688
Uran	SUBST	uranium	chemical element	d'Element Uran gehéiert zum Grupp vun den Actinoiden 	URAN2UNI1	a heavy toxic silvery-white radioactive metallic element; occurs in many isotopes; used for nuclear fuels and nuclear weapons	0.533838152885437
Uran	SUBST	uranium	metal	an där Fabrick gëtt Uran ugeräichert 	URAN2UNI2	a heavy toxic silvery-white radioactive metallic element; occurs in many isotopes; used for nuclear fuels and nuclear weapons	0.32666316628456116
Urecht	SUBST	right	entitlement	mat enger Clientskaart huet een Urecht op verschidden Avantagen 	URECHT1UNI1	anything in accord with principles of justice	0.42679286003112793
ureesen	VRB	to arrive	after a journey	fir d'Prënzenhochzäit si Gäscht aus der ganzer Welt ugereest 	UREESEN1UNI1	reach a destination; arrive by movement or progress	0.4650997221469879
uréieren	VRB	to touch	with the hand	réier mech net un ! 	UREIEREN1UNI2	be in direct physical contact with; make contact	0.41409167647361755
Urgence	SUBST	emergency	medical	den Dokter fiert nëmmen am Fall vun enger Urgence eraus 	URGENCE1UNI2	a brake operated by hand; usually operates by mechanical linkage	0.22522683441638947
urieden	VRB	to address	by title	wéi soll een de Poopst eigentlech urieden ? 	URIEDEN1UNI1	greet, as with a prescribed form, title, or name	0.2610307037830353
Urologie	SUBST	urology	branch of medicine	deem neien Direkter vun der Klinick seng Spezialitéit ass d'Urologie 	UROLOGIE1UNI1	the branch of medicine that deals with the diagnosis and treatment of disorders of the urinary tract or urogenital system	0.6779149770736694
Urologie	SUBST	urology	hospital department	de Patient gouf an d'Urologie vum Universitéitsspidol iwwerwisen 	UROLOGIE1UNI2	the branch of medicine that deals with the diagnosis and treatment of disorders of the urinary tract or urogenital system	0.3533037602901459
Ursaach	SUBST	cause	reason	d'Ursaach vum Accident steet eendeiteg fest 	URSAACH1UNI1	a justification for something existing or happening	0.3526363968849182
Ursaach	SUBST	excuse	justification	mäin Aarbechtskolleeg kënnt all Dag mat enger anerer Ursaach ze spéit op de Büro 	URSAACH1UNI2	a defense of some offensive behavior or some failure to keep a promise etc.	0.4170759916305542
ursprénglech	ADJ	original	first, earliest	den ursprénglechen Text gouf gekierzt 	URSPRENGLECH1UNI1	preceding all others in time or being as first made or performed	0.5468451976776123
Ursprong	SUBST	origin	source	den Ursprong vu ville Wierder steet net eendeiteg fest 	URSPRONG1UNI1	the source of something's existence or from which it derives or is derived	0.2582401931285858
Urteel	SUBST	judgement	of a court of law	hues de wëlles, géint d'Urteel an Appell ze goen? 	URTEEL1UNI1	(law) the determination by a court of competent jurisdiction on matters submitted to it	0.6372491717338562
Urteel	SUBST	judgement	opinion	an denger Plaz géif ech mir keen Urteel iwwer déi Leit erlaben 	URTEEL1UNI2	an opinion formed by judging something	0.5117024183273315
urteelen	VRB	to judge	to make a judgement on	du hues kee Recht, iwwer déi aner Leit ze urteelen ! 	URTEELEN1UNI2	pronounce judgment on	0.6241726875305176
Uruguayerin	SUBST	Uruguayan	female	meng bescht Frëndin ass Uruguayerin 	URUGUAYERIN1UNI1	a native or inhabitant of Uruguay	0.20018354058265686
Usaz	SUBST	hairline	edge	et gesäit een den Usaz vu sengem Toupet 	USAZ1UNI1	a very thin line	0.28810933232307434
Usaz	SUBST	attempt	starting point	déi offiziell Visitt ass en éischten Usaz , fir d'Relatiounen tëschent deenen zwee Länner ze verbesseren 	USAZ1UNI2	the act of attacking	0.19518515467643738
Usbeekin	SUBST	Uzbek	female	meng bescht Frëndin ass Usbeekin 	USBEEKIN1UNI1	a member of a Turkic people of Uzbekistan and neighboring areas	0.2751966714859009
Uschafung	SUBST	acquisition	purchase	hie spuert seng Sue fir eng gréisser Uschafung 	USCHAFUNG1UNI1	something acquired	0.37829992175102234
uschéissen	VRB	to wound	by shooting	de Jeeër hat d'Wëllschwäi just ugeschoss 	USCHEISSEN1UNI1	cause injuries or bodily harm to	0.29342225193977356
uschieren	VRB	to harness	an animal	d'Päerd gouf gekämmt a gebiischt, ier et ugeschiert gouf 	USCHIEREN1UNI1	put a harness	0.22178608179092407
uschléissen	VRB	to join	to become part of	e puer Passanten hunn sech den Demonstranten ugeschloss 	USCHLEISSEN1UNI3	become part of; become a member of a group or organization	0.7336429953575134
uschloen	VRB	to strike	a key	fir e Piano ze stëmmen, muss all Tast eenzel ugeschloe ginn 	USCHLOEN1UNI8	produce by manipulating keys or strings of musical instruments, also metaphorically	0.2918640673160553
Uschloss	SUBST	connection	transport link	mäi Bus huet en direkten Uschloss un den Zuch 	USCHLOSS1UNI2	shifting from one form of transportation to another	0.497322678565979
Uschloss	SUBST	contact	social	hatt huet an senger neier Schoul séier Uschloss fonnt 	USCHLOSS1UNI3	a communicative interaction	0.40121981501579285
Uschloss	SUBST	connection	to a distribution network	eis Strooss hat laang keen Uschloss un de Gas 	USCHLOSS1UNI4	shifting from one form of transportation to another	0.37454769015312195
uschneiden	VRB	to raise	for discussion	op der Konferenz goufen eng Rei interessant Theemaen ugeschnidden 	USCHNEIDEN2UNI1	put forward for consideration or discussion	0.5738897323608398
uschwätzen	VRB	to approach	to accost	hien huet d'Fra op eng flappseg Manéier ugeschwat 	USCHWATZEN1UNI1	make advances to someone, usually with a proposal or suggestion	0.4486731290817261
uschwätzen	VRB	to raise	for discussion	déi Sëtzung war eng Geleeënheet, fir e puer Problemer unzeschwätzen 	USCHWATZEN1UNI3	put forward for consideration or discussion	0.5738897323608398
uschweessen	VRB	to weld	metal, plastic	dee Grëff muss ugeschweesst ginn , soss hält en net 	USCHWEESSEN1UNI1	join together by heating	0.22765924036502838
uschwëllen	VRB	to swell	part of the body	nodeems d'Bei mech gepickt hat, ass d'Plaz ablécklech ugeschwollen 	USCHWELLEN1UNI1	come up, as of a liquid	0.24526828527450562
uséien	VRB	to sow	seed	de Gäertner huet de Wues am Virgäertche frësch ugeséit 	USEIEN1UNI1	place seeds in or on (the ground)	0.5000589489936829
User	SUBST	user	of IT	déi nei Versioun vum Computerprogramm bitt de Usere vill méi Méiglechkeeten 	USER1UNI1	a person who makes use of a thing; someone who uses or employs something	0.10642492771148682
usetzen	VRB	to position	a tool	de Fierschter huet eis gewisen, wou een d'Motorsee soll usetzen , fir e Bam ëmzeleeën 	USETZEN1UNI1	put into a certain place or abstract location	0.15174241364002228
usetzen	VRB	to add	to lengthen with an extra piece	fréier gouf e Stéck un d'Boxen ugesat , wa se ze kuerz waren 	USETZEN1UNI11	make an addition (to); join or combine or unite with others; increase the quality, quantity, size or scope of	0.45745280385017395
usetzen	VRB	to join	to another piece	den Usträicher huet propper geschafft, et gesäit een net, wou en d'Tapéit ugesat huet 	USETZEN1UNI12	come into the company of	0.37790974974632263
usetzen	VRB	to prepare	a mixture	ideal setzt een dësen Deeg owes un, fir en den Dag drop weiderzeverschaffen 	USETZEN1UNI4	lead up to and soften by sounding the dissonant note in it as a consonant note in the preceding chord	0.15669313073158264
usetzen	VRB	to start	tracking	d'Police huet direkt hir Hënn op d'Spuer vun den Täter ugesat 	USETZEN1UNI5	get going or set in motion	0.22363102436065674
uspanen	VRB	to harness	a draught animal	de Kniecht huet d'Päerd ugespaant 	USPANEN1UNI2	put a harness	0.1621517390012741
uspanen	VRB	to tense	a muscle	wann ech mäi Bizeps uspanen , zitt et staark bis an d'Genéck 	USPANEN2UNI1	become stretched or tense or taut	0.3813992440700531
uspéngelen	VRB	to attach	to an email	ech hunn der de Formulaire fir d'Reservatioun ugespéngelt 	USPENGELEN1UNI2	be attached; be in contact with	0.24823497235774994
uspillen	VRB	to lead	to start a game, a round	wie verluer huet, muss uspillen 	USPILLEN1UNI2	preside over	0.25348180532455444
uspriechen	VRB	to approach	to accost	hien huet d'Fra op eng flappseg Manéier ugesprach 	USPRIECHEN1UNI4	make advances to someone, usually with a proposal or suggestion	0.4486731290817261
usprochsvoll	ADJ	demanding	not easily satisfied	den Hotelier huet eng usprochsvoll Clientèle 	USPROCHSVOLL1UNI1	requiring more than usually expected or thought due; especially great patience and effort and skill	0.3743012547492981
usprochsvoll	ADJ	demanding	challenging	d'Betreiung vu klenge Kanner ass eng usprochsvoll Aarbecht 	USPROCHSVOLL1UNI2	requiring more than usually expected or thought due; especially great patience and effort and skill	0.4448035955429077
Ustellung	SUBST	employment	contract	ech krut elo meng fest Ustellung 	USTELLUNG1UNI2	the act of giving someone a job	0.2908530533313751
ustiechen	VRB	to tap	a cask, a barrel	haut den Owend stieche mer e Faass Béier un ! 	USTIECHEN2UNI1	furnish with a tap or spout, so as to be able to draw liquid from it	0.4161989688873291
Ustouss	SUBST	kickoff	in a ball game	den Ustouss vun der Finall ass um véier Auer 	USTOUSS1UNI1	(football) a kick from the center of the field to start a football game or to resume it after a score	0.42958539724349976
ustoussen	VRB	to hit	vehicle	virun der Schoul gouf e Kand vun engem Auto ugestouss 	USTOUSSEN1UNI1	drive something violently into a location	0.26806214451789856
Ustrach	SUBST	painting	of a building	well eng Stee muss opgeriicht ginn, riskéiert den Ustrach nawell zimmlech deier ze ginn 	USTRACH1UNI1	the occupation of a house painter	0.2862759530544281
usträichen	VRB	to paint	to cover with paint	mir wëllen eis Schlofkummer mat frëndleche Faarwen usträichen 	USTRAICHEN1UNI1	apply paint to; coat with paint	0.5314439535140991
Usträicher	SUBST	painter	decorator	den Usträicher huet d'Mauer scho grondéiert 	USTRAICHER1UNI1	a worker who is employed to cover objects with paint	0.5123379230499268
Utilisateur	SUBST	user	operator	d'Utilisateure vun der Kaffismaschinn si gebieden, pro Taass 50 Cent an d'Keess ze geheien 	UTILISATEUR1UNI1	a person who makes use of a thing; someone who uses or employs something	0.40560564398765564
Uwänner	SUBST	border	edge, boundary	de Bauer huet d'Hecke laanscht d'Uwänner vu sengem Bësch gebotzt 	UWANNER1UNI2	the boundary line or the area immediately inside the boundary	0.7006778120994568
uweisen	VRB	to display	on a screen	verschidden Donnéeë goufen um Schierm net richteg ugewisen 	UWEISEN1UNI2	to show, make visible or apparent	0.34887292981147766
Uweisung	SUBST	instruction	order	ech hu vun der Cheffin déi strikt Uweisung kritt, keen hei eranzeloossen 	UWEISUNG1UNI1	a message describing how something is to be done	0.12030136585235596
uwerfen	VRB	to crank	an engine	fréier sinn d'Autoe mat enger Kierb ugeworf ginn 	UWERFEN1UNI1	start by cranking	0.30415064096450806
Vaccin	SUBST	vaccine	substance	deen neie Vaccin garantéiert d'Immunitéit géint e puer Krankheete mateneen 	VACCIN1UNI1	immunogen consisting of a suspension of weakened or dead pathogenic cells injected in order to stimulate the production of antibodies	0.14436714351177216
Vaccin	SUBST	vaccine	dose	den Apdikter huet nach genuch Vaccine géint d'Gripp am Frigo leien 	VACCIN1UNI2	immunogen consisting of a suspension of weakened or dead pathogenic cells injected in order to stimulate the production of antibodies	0.10940282791852951
vakant	ADJ	vacant	without an incumbent	déi vakant Plaz muss esou séier ewéi méiglech erëm besat ginn 	VAKANT1UNI1	without an occupant or incumbent	0.6955146789550781
Vakanz	SUBST	holiday	trip	ech fueren dëst Joer mat mengen Elteren an d'Vakanz 	VAKANZ1UNI2	leisure time away from work devoted to rest or pleasure	0.2232799082994461
Vakuum	SUBST	vacuum	space devoid of air	dat selwecht Experiment am Vakuum ergëtt e ganz anert Resultat 	VAKUUM1UNI1	an empty area or space	0.5807738900184631
Vakuum	SUBST	vacuum	absence	deen onéierleche Geschäftsmann huet jorelaang vun engem juristesche Vakuum profitéiert 	VAKUUM1UNI2	the absence of matter	0.4532623589038849
valabel	ADJ	valid	convincing, truthful	ech hoffen, du hues eng valabel Excuse fir deng Verspéidung! 	VALABEL1UNI1	well grounded in logic or truth or having legal force	0.4747791886329651
valabel	ADJ	valid	legally acceptable	dësen Ticket ass valabel fir Bus, Zuch a Metro 	VALABEL1UNI2	still legally acceptable	0.8326149582862854
Valeur	SUBST	value	significance, importance	dës Gebaier sti wéinst hirer kulturhistorescher Valeur ënner Denkmalschutz 	VALEUR1UNI2	the quality (positive or negative) that renders something desirable or valuable	0.38181960582733154
