lemma,pos,en_word,en_definition,de_word,de_definition,fr_word,fr_definition,sentence,code,wn_definition_en,confidence_en,wn_definition_de,confidence_de,wn_definition_fr,confidence_fr,wn_definition,definition_language,confidence,lux_definition,gloss_with_example,gloss_without_example
Aschränkung,SUBST,limitation,,Einschränkung,Beschränkung,limitation,,de ville Kaméidi laanscht d'Haaptstrooss bedeit eng Aschränkung vun der Liewensqualitéit ,ASCHRANKUNG1UNI2,the quality of being limited or restricted,0.6024796962738037,"eine Regel oder Bedingung, die die Freiheit einschränkt",0.6688324809074402,the quality of being limited or restricted,0.6024796962738037,the quality of being limited or restricted,English,0.6024796962738037,"D’Eegenschaft, un Begrenzungen ze ënnerleien.","Begrenzung oder Restriktioun vun eppes, déi d’Méiglechkeeten oder d’Fräiheet an engem Beräich reduzéiert; am Beispill: eng Verschlechterung duerch extern Aflëss (wéi Kaméidi), déi d’Liewensqualitéit erofsetzt.","Begrenzung oder Restriktioun vun engem Recht, enger Méiglechkeet oder Aktivitéit; eppes, wat d’Fräiheet, d’Accessibilitéit oder d’Ëmfang reduzéiert."
Aserbaidjaner,SUBST,Azerbaijani,,Aserbaidschaner,,Azerbaïdjanais,,mäi beschte Frënd ass Aserbaidjaner ,ASERBAIDJANER1UNI1,the Turkic language spoken by the Azerbaijani,0.7616756558418274,,,,,the Turkic language spoken by the Azerbaijani,English,0.7616756558418274,"Déi Sprooch aus der tierkescher Sproochefamill, déi vun de Leit aus Aserbaidschan geschwat gëtt.","Nationalitéit oder Persoun aus Aserbaidschan; e Mann, deen aus dem Land Aserbaidschan kënnt oder deem seng Hierkonft do ass.",Persoun aus Aserbaidschan oder vun aserbaidschanescher Ofstamung; kann och e Bierger vum Staat Aserbaidschan bedeiten.
aserbaidjanesch,ADJ,Azerbaijani,,aserbaidschanisch,,azerbaïdjanais,,op eiser Rees hu mir déi aserbaidjanesch Kultur kenne geléiert ,ASERBAIDJANESCH1UNI1,of or pertaining to Azerbaijan or the people or culture of Azerbaijan,0.610621452331543,,,,,of or pertaining to Azerbaijan or the people or culture of Azerbaijan,English,0.610621452331543,vun oder am Zesummenhang mat Aserbaidschan oder mat de Leit oder der Kultur dovun,"Bezunn op Aserbaidschan; wat aus Aserbaidschan kënnt oder dohier gehéiert (z. B. Sprooch, Kultur, Leit).","Bezunn op Aserbaidschan; d’Sprooch, Kultur oder Saachen aus Aserbaidschan betreffend."
Aspro,SUBST,aspirin,painkiller,Schmerzmittel,zum Einnehmen,antidouleur,comprimé,"ech hunn därmoossen de Kapp wéi, hues de keng Aspro an der Posch? ",ASPRO1UNI1,,,,,a medicine used to relieve pain,0.7783530950546265,a medicine used to relieve pain,English,0.7783530950546265,"E Medikament, dat benotzt gëtt, fir Péng ze linderen.",Handelsnumm fir eng Schmerztablet (ähnlech wéi Aspirin); gëtt am Alldag benotzt fir Kappwéi oder aner Péng ze léisen.,"- Markennumm fir eng Aspirin-Tablett (Salicylatsäure) a verschiddene Länner, besonnesch Australien; gëtt géint Kappwéi, Féiwer a Péng benotzt."
assistéieren,VRB,to assist,,assistieren,,assister,,den Dokter huet bei der Operatioun assistéiert ,ASSISTEIEREN1UNI1,give help or assistance; be of service,0.610994815826416,,,,,give help or assistance; be of service,English,0.610994815826416,Hëllef oder Ënnerstëtzung ginn; zu Déngscht sinn,"Hëllefen oder ënnerstëtzen, besonnesch als zweet oder zousätzlech Persoun bei enger Aufgab oder Prozedur; z. B. dem Haaptverantwortlechen zur Hand goen.","Hëllef ginn oder ënnerstëtzen, fir engem oder bei enger Aufgab ze Säit ze stoen; matwierken, fir eppes méi einfach oder méiglech ze maachen."
Associatioun,SUBST,association,,Vereinigung,Verein,association,groupement de personnes,d'Associatioun vun de Sportfëscher huet e Samschdeg hir Generalversammlung ,ASSOCIATIOUN1UNI1,,,Mitgliedschaft in einer Organisation oder Gruppe,0.6158290505409241,,,Mitgliedschaft in einer Organisation oder Gruppe,German,0.6158290505409241,Zougehéieregkeet zu enger Organisatioun oder Grupp,"Eng organiséiert Grupp oder Veräin vu Persounen, déi sech fir e gemeinsaamt Zil oder Interesse zesummeschléissen (z. B. e Sports- oder Kulturveräin).","E Grupp oder Organisatioun vu Leit, déi sech fir e gemeinsame Zweck oder Interêt zesummeschléissen; och de Prozess, Saachen oder Iddien anescht matenee ze verbannen."
Assuré,SUBST,policy holder,,Versicherungsnehmer,,assuré,,den Assuré kritt de Schued vu senger Versécherung bezuelt ,ASSURE1UNI1,,,"eine Person, die Inhaber einer Versicherungspolice ist; in der Regel der Kunde, auf dessen Namen eine Versicherungspolice ausgestellt ist",0.6940130591392517,,,"eine Person, die Inhaber einer Versicherungspolice ist; in der Regel der Kunde, auf dessen Namen eine Versicherungspolice ausgestellt ist",German,0.6940130591392517,"eng Persoun, déi Besëtzer vun enger Versécherungspolice ass; an der Reegel de Client, op säin Numm eng Versécherungspolice ausgestallt ass","Persoun, déi bei enger Versécherung ofgeséchert ass an am Schuedensfall eng Entschiedegung kritt.","- Als Adjektiv: sécher, gewëss; mat Selbstvertrauen optrieden (z. B. en assuréen Optrëtt).
- Als Substantiv (Versécherungssprooch): déi persoun/chose déi verséchert ass, also d’Versécherte."
atheistesch,ADJ,atheistic,,atheistisch,,athée,,de Kommunismus ass en atheistesche Regimm ,ATHEISTESCH1UNI1,related to or characterized by or given to atheism,0.6192083358764648,,,related to or characterized by or given to atheism,0.6192083358764648,related to or characterized by or given to atheism,English,0.6192083358764648,"Bezunn op oder charakteriséiert duerch Atheismus, oder dozou geneigt","Bezunn op Atheismus; ouni Glawen un e Gott oder Gëtter, respektiv géint reliéis Iwwerzeegungen ausgeriicht.","Begrëff, dee sech op Atheismus bezitt; net u Gëtter oder eng göttlecher Muecht gleefend, respektiv mat Astellungen oder Iddien, déi vum Atheismus inspiréiert oder domat verbonnen sinn."
Athleet,SUBST,athlete,,Athlet,,athlète,,d'Olympesch Spiller sinn dacks de sportlechen Héichpunkt vun engem Athleet senger Karriär ,ATHLEET1UNI1,a person trained to compete in sports,0.6783794164657593,"Jemand, der Sport treibt.",0.8225160241127014,someone who engages in sports,0.6989966034889221,a person trained to compete in sports,English,0.6783794164657593,"eng Persoun, déi fir Wettkämpf am Sport trainéiert ass","Eng Persoun, déi an enger Sportaart kompetitiv trainéiert a matmécht, dacks op engem héijen Niveau wéi Championnater oder Olympesch Spiller.","Eng Persoun, déi sportlech aktiv ass a bei Competitioune matmécht, dacks speziell trainéiert, fir héich Leeschtungen an enger oder méi Sportsaarte ze erreechen."
athleetesch,ADJ,athletic,relating to athletics,athletisch,der Athletik zugehörig,athlétique,qui a rapport à l'athlétisme,ech bréngen déi komplizéiert athleetesch Übungen do net fäerdeg ,ATHLEETESCH1UNI1,relating to or befitting athletics or athletes,0.8543497920036316,,,,,relating to or befitting athletics or athletes,English,0.8543497920036316,am Zesummenhang mat oder passend fir d’Liichtathletik oder Athleten,"Bezitt sech op Sportler oder op Eegenschafte vum Sport: kierperlech staark, fit a mat gutt entwéckelter Konditioun; alles wat de Sport a sportlech Leeschtunge betrëfft.","Beschreift eng Eegenschaft oder Erscheinung, déi mat engem Athlet verbonnen ass: kierperlech staark, sportlech, gutt trainéiert an op Leeschtung am Sport ausgeriicht."
Atomenergie,SUBST,atomic energy,,Atomenergie,,énergie nucléaire,,verschidde Länner wëllen op d'Atomenergie verzichten an op erneierbar Energiequellen zeréckgräifen ,ATOMENERGIE1UNI1,,,,,the energy released by a nuclear reaction,0.6024768352508545,the energy released by a nuclear reaction,English,0.6024768352508545,"d'Energie, déi bei enger Kärreaktioun fräigesat gëtt.","Kraaft, déi aus der Spaltung oder Verschmëlzung vun Atomerkären gewonnen gëtt a fir Stroumproduktioun oder aner energieintensiv Uwendunge benotzt gëtt; dacks Thema vu Sécherheets- an Ëmweltdiskussiounen.","Energie, déi duerch d’Spaltung oder d’Verschmëlze vu Atomer an Atomkären fräigesat gëtt; se gëtt z. B. an Atomkraaftwierker fir Stroumproduktioun genotzt."
Auditoire,SUBST,audience,spectators or listeners,Auditorium,,auditoire,ensemble d'auditeurs,de Riedner huet den Auditoire mat sengen Argumenter iwwerzeegt ,AUDITOIRE1UNI1,a gathering of spectators or listeners at a (usually public) performance,0.6880855560302734,,,,,a gathering of spectators or listeners at a (usually public) performance,English,0.6880855560302734,"E Grupp vu Leit, déi kucken oder nolauschteren, bei engem (meeschtens ëffentlechen) Optrëtt.","Grupp vu Leit déi enger Ried, Presentatioun oder Virtrag nolauschteren; d’Publikum oder Zouschauer an engem Sall oder Kontext.","- Grupp vu Leit, déi engem Virtrag, enger Presentatioun oder enger Performance nolauschteren (Publikum).
- Och: Sall oder Raum, an deem esou e Publikum zesummekënnt (Virtragssall/Auditorium)."
Auermécher,SUBST,watchmaker,,Uhrmacher,,horloger,,"meng Auer ass futti, ech hu se bei den Auermécher gedroen ",AUERMECHER1UNI1,someone who makes or repairs watches,0.632118821144104,,,,,someone who makes or repairs watches,English,0.632118821144104,"een, deen Aueren hierstellt oder reparéiert","Eng Persoun, déi Aueren reparéiert, ënnerhält oder astellt; e Spezialist fir d’Reparatur an den Ënnerhalt vu Aueren.","Beruffsbezeechnung fir eng Persoun, déi Aueren reparéiert, ënnerhält a baut; en Handwierker spezialiséiert op d’Mechanik an d’Feinastellung vu mechaneschen an heiansdo elektroneschen Aueren."
Auerméchesch,SUBST,watchmaker,,Uhrmacherin,,horlogère,,d'Auerméchesch konnt mer meng futtis Auer flécken ,AUERMECHESCH1UNI1,someone who makes or repairs watches,0.632118821144104,,,,,someone who makes or repairs watches,English,0.632118821144104,"Een, deen Aueren mécht oder reparéiert.","Eng Persoun, déi Auren reparéiert a këmmert sech ëm d’Ënnerhalt an d’Reparatur vu mechaneschen oder elektroneschen Auren (Auermacher).","Alldeeglech Dreemerei oder Geeschtsoflaf: eng Situatioun, wou een mat de Gedanken ofdrëft, ouni sech op dat Aktuellt ze konzentréieren; e bësse verwinntes, ziellos Gedankegedrécks."
Ausbeutung,SUBST,exploitation,victimization,Ausbeutung,Ausnutzung,exploitation,abusive,hir Organisatioun setzt sech géint d'Ausbeutung vun de Kanner an ,AUSBEUTUNG1UNI1,an act that exploits or victimizes someone (treats them unfairly),0.6447763442993164,,,an act that exploits or victimizes someone (treats them unfairly),0.6447763442993164,an act that exploits or victimizes someone (treats them unfairly),English,0.6447763442993164,"eng Handlung, bei där een eng aner Persoun fir säin eegene Virdeel ausnotzt oder zum Affer mécht (an se ongerechteg behandelt)","Onéierlech oder exzessiv Ausnotzung vu Mënschen, Déieren oder Ressourcen zu eegene Virdeeler, dacks ënner ongerechte Konditiounen.","Ausbeutung ass d’Ausnotze vun enger Persoun, Grupp oder Ressource fir eege Virdeeler, meeschtens onfair oder onbalancéiert, wou een méi hëlt wéi gerechtfäerdegt ass, zum Beispill duerch ze niddreg Léin, schlecht Aarbechtsbedéngungen oder onnohaltege Ressourcennotzen."
ausbezuelen,VRB,to compensate,,abfinden,entschädigen,indemniser,,"wéi mäi Patron mam Betrib opgehalen huet, sinn ech ausbezuelt ginn ",AUSBEZUELEN1UNI2,,,wiedergutmachen; Schadenersatz leisten,0.7100771069526672,,,wiedergutmachen; Schadenersatz leisten,German,0.7100771069526672,erëm gutt maachen; fir de Schued opkommen,"ausbezuelen = eppes (meeschtens Suen) un eng Persoun bezuelen, déi hinnen zusteet, z. B. Loun, Primen oder eng Schlussbezuelung; d’bezuelte Geld komplett ausginn/ausrécken.","Eppes (meeschtens Suen) un eng Persoun oder eng Entitéit ausbezuelen; eng finanzielle Flicht erfëllen, z. B. Léin, Schuedenersaz oder eng Rechnung bezuelt kréien."
ausbrennen,VRB,to burn out,to be destroyed by fire,ausbrennen,durch Feuer zerstört werden,brûler,se consumer par le feu,d'Autoe si komplett ausgebrannt ,AUSBRENNEN1UNI1,,,durch Feuer zerstören,0.925607204437256,,,durch Feuer zerstören,German,0.925607204437256,duerch Feier zerstéieren,"Ausbrennen heescht komplett duerch d’Feier verbrenne bis näischt Brennbares méi iwwreg ass; et kann och bedeiten, datt eppes (oder een) no laanger, staarker Belaaschtung ganz ausgelaucht/erschöpft ass.",
Ausbroch,SUBST,escape,,Ausbruch,,évasion,,dem Mäerder säin Ausbroch aus dem Prisong huet fir Opreegung gesuergt ,AUSBROCH1UNI2,a means or way of escaping,0.6817980408668518,,,an escape from jail,0.6461872458457947,a means or way of escaping,English,0.6817980408668518,e Mëttel oder e Wee fir ze entwëschen,Ewechbriechen oder Flüchten aus engem zouene Raum oder enger Situatioun; dacks am Sënn vun engem Entkomme aus dem Prisong.,"En Ausbroch ass eng plëtzlech a staark Manifestatioun oder Entluedung vun eppes, z. B. d’Onmasséiere vun enger Krankheet (Epidemie), d’Explosioun vun engem Vulkan, d’Opkomme vu staarken Emotiounen, oder d’Flucht/Entkomme vun enger Persoun aus Prisong."
Ausdauer,SUBST,stamina,,Ausdauer,,persévérance,,dat Wichtegst am Sport ass d'Ausdauer ,AUSDAUER1UNI1,enduring strength and energy,0.7006857395172119,,,,,enduring strength and energy,English,0.7006857395172119,bestänneg Kraaft an Energie iwwert eng laang Zäit,"d’Fäegkeet, iwwer eng méi laang Zäit kierperlech oder geeschteg Leeschtung oprechtzeerhalen, ouni séier midd ze ginn; Standhaftigkeit an Ustännegkeet bei Ustrengungen.","Fäegkeet, laang a widderhuelend eng kierperlech oder geeschteg Leeschtung ze erbréngen, ouni séier midd ze ginn; och d’Eegenschaft, iwwer eng länger Zäit konsequent drun ze bleiwen."
auserneegoen,VRB,to widen,,auseinandergehen,weiter werden,s'élargir,,no ongeféier zwanzeg Kilometer geet den Dall auserneen ,AUSERNEEGOEN1UNI3,make wider,0.7289896607398987,,,,,make wider,English,0.7289896607398987,méi breet maachen,"Sënn: sech ausenee goen, ausernee geroden oder sech opsplécken; am Beispill: de Dall gëtt méi breet a geet auserneen.","Eppes auserneegoen heescht, eppes net mat aberechnen oder net berücksichtegen; eng Saach, Persoun oder Informatioun bewosst aus enger Iwwerleeung, Berechnung oder Diskussioun erausloossen."
Ausgangsspär,SUBST,curfew,,Ausgangssperre,,couvre-feu,,d'Regierung huet an der Kriseregioun eng Ausgangsspär verhaangen ,AUSGANGSSPAR1UNI1,the time that the curfew signal is sounded,0.736496090888977,,,the time that the curfew signal is sounded,0.736496090888977,the time that the curfew signal is sounded,English,0.736496090888977,"D'Zäit, zu där d'Signal fir doheem ze bleiwen erkléngt.","Eng offiziell Uerdnung, déi et de Leit verbidd, d’Haus oder eng bestëmmten Zone zu bestëmmten Zäiten ze verloossen, meeschtens aus Sécherheets- oder Uerdnongsgrënn.","Eng technesch oder administrativ Mesure, déi d’Ausgängen, d’Beweegungsfräiheet oder d’Austrëtt aus engem Gebai, Terrain oder Gebitt temporaire limitéiert oder blockéiert (z. B. bei Sécherheetslagen, Policekontrollen oder Pandemie-Mesuren)."
ausgibeg,ADJ,extended,,ausgiebig,reichlich,copieux,,sonndes mueres gëtt bei eis ausgibeg Kaffi gedronk ,AUSGIBEG1UNI1,fully extended or stretched forth,0.623764157295227,,,,,fully extended or stretched forth,English,0.623764157295227,ganz ausgedehnt oder erausgestreckt,"Bedeit “generéis, a grousser Quantitéit, ouni ze spueren”; beschreift eppes dat räichlech oder vill gemaach/ugebuede gëtt.","Ausgibeg heescht verspillsch oder generéis am Ëmgang mat Suen oder Ressourcen; een, deen net spuersam ass an dacks vill ausgëtt."
aushëllefen,VRB,to help out,,aushelfen,provisorisch helfen,aider,"provisoirement, en cas de besoin",en huet bei senger Schwëster am Restaurant ausgehollef ,AUSHELLEFEN1UNI1,,,,,"be of help, as in a particular situation of need",0.6150428056716919,"be of help, as in a particular situation of need",English,0.6150428056716919,"eng Hëllef sinn, an zwar an enger bestëmmter Noutlag","Temporär Hëllef leeschten oder aushelfen, z. B. fir eng kuerz Zäit aneschtwou matzeschaffen oder een z’ënnerstëtzen, wann Nout besteet.","Kuerzfristeg oder temporär aushelfen; enger Persoun oder enger Organisatioun Hëllef bidden, besonnesch wann Personal feelt oder vill Aarbecht usteet."
auslaaschten,VRB,to operate at full capacity,,auslasten,nutzen,exploiter à plein rendement,,eis nei Maschinne ginn nach net voll ausgelaascht ,AUSLAASCHTEN1UNI1,,,zu seinem Vorteil verwenden oder manipulieren,0.6143788695335388,,,zu seinem Vorteil verwenden oder manipulieren,German,0.6143788695335388,zu sengem Virdeel notzen oder manipuléieren,"- eppes bis un d’Kapazitéitsgrenz notzen oder belaaschten; d’Méiglechkeeten/Leeschtung ganz ausschëpfen
- am technesche Kontext: eng Maschinn, Ressource oder Anlag sou bedreiwen, datt se bal oder ganz op hir maximal Leeschtung schafft","Eppes komplett ausnotzen oder bis op d’lescht Kapazitéit belaaschten; all Méiglechkeeten, Ressourcen oder Plazen voll ausschöpfen."
ausraumen,VRB,to clean out,to rob,ausräumen,,piller,dévaliser,bei eis an der Géigend goufen an der Lescht vill Villaen ausgeraumt ,AUSRAUMEN1UNI2,,,"beenden, beenden oder herausnehmen",0.650665283203125,,,"beenden, beenden oder herausnehmen",German,0.650665283203125,"ofschléissen, ewechmaachen oder eraushuelen",eppes ganz eidel maachen andeems ee Saachen eraushëlt oder fort hëlt; besonnesch: an e Gebai oder eng Wunneng andréngen an all Wäertsaachen klauen (ausrauben),"- eppes ganz eidel maachen andeems een all Saachen eraushuelt (z. B. eng Tirang, e Frigo, e Raum ausraumen)
- am alleguerten Sënn: Problemer oder Onkloerheeten ophiewen, “opraumen” an engersäits Klärung schafen"
