lemma	pos	en_word	en_definition	sentence	code	wn_definition	confidence	lux_definition
Verwëllef	SUBST	vault	roof, ceiling	d'Verwëllef vun der aler Kapell gëtt restauréiert 	VERWELLEF1UNI1	an arched brick or stone ceiling or roof	0.6001914143562317	eng gebéit Plafong oder Daach aus Zillen oder Steng
verwenden	VRB	to use	to make use of	wier et net gutt, méi Sue fir d'Recherche ze verwenden ? 	VERWENDEN1UNI1	the act of using	0.6653586030006409	d'Handlung eppes ze benotzen
Verwendung	SUBST	use	usage	wann s du keng Verwendung fir dee Miwwel hues, dann huelen ech en 	VERWENDUNG1UNI1	the act of using	0.6705036759376526	d'Handlung vum Benotzen
verwënschen	VRB	to bewitch	to cast a spell on	d'Prinzessin gouf vun enger béiser Hex verwënscht 	VERWENSCHEN1UNI1	cast a spell over someone or something; put a hex on someone or something	0.6232003569602966	Engem oder eppes duerch Zauberei eppes Schlechtes undoen; engem oder eppes en Zauber opdroen
verzéien	VRB	to withdraw	to retire	nom Iessen hunn eis Gäscht sech bei d'Schminni verzunn 	VERZEIEN2UNI2	retire gracefully	0.7334834337234497	sech op eng elegant Manéier zeréckzéien
Veterinär	SUBST	vet	veterinary surgeon	fir et ze ënnersichen, huet de Veterinär d'Päerd aus der Box erausféiere gelooss 	VETERINAR1UNI1	a doctor who practices veterinary medicine	0.7621092200279236	En Dokter, deen Déieren behandelt.
violéieren	VRB	to rape	to assault sexually	hie sëtzt am Prisong, well en eng Fra violéiert huet 	VIOLEIEREN1UNI2	the crime of forcing a woman to submit to sexual intercourse against her will	0.6631085872650146	D'Strofdot, bei där eng Fra géint hire Wëlle gezwonge gëtt, Geschlechtsverkéier ze hunn.
virféieren	VRB	to present	to perform, to show	den Akrobat huet allerhand Konschtstécker virgeféiert 	VIRFEIEREN1UNI1	perform (a play), especially on a stage	0.7019954323768616	en Theaterstéck op enger Bühn spillen
virhunn	VRB	to plan	to intend	haut hunn ech allméiglech Saache vir , ech weess net, ob ech alles gemaach kréien 	VIRHUNN1UNI1	have the will and intention to carry out some action	0.6738817691802979	De Wëllen an d'Absicht hunn, eng Handlung duerchzeféieren.
virkommen	VRB	to feel	to have the feeling of being	hei kënnt ee sech vir wéi an der Spillschoul 	VIRKOMMEN1UNI2	be felt or perceived in a certain way	0.6352682113647461	als op eng bestëmmten Aart a Weis empfonnt oder wouergeholl ginn
Virlaf	SUBST	heat	preliminary race	de Sprinter ass iwwerraschend am zweete Virlaf eliminéiert ginn 	VIRLAF1UNI1	a preliminary race in which the winner advances to a more important race	0.793073832988739	e Course virum Haaptlaf, bei där de Gewënner sech fir eng méi wichteg Course qualifizéiert
Viséier	SUBST	visor	on a knight's helmet	ech froe mech, wéi e Ritter duerch esou e schmuelt Viséier konnt kucken! 	VISEIER1UNI1	a piece of armor plate (with eye slits) fixed or hinged to a medieval helmet to protect the face	0.627054750919342	E Stéck Panzerplack mat Aenschlitzen, dat un engem mëttelalterlechen Helm festgemaach oder beweeglech ubruecht ass, fir d'Gesiicht ze schützen.
visibel	ADJ	visible	easily seen	hänk d'Schëld esou op, datt et vun alle Säite visibel ass! 	VISIBEL1UNI1	obvious to the eye	0.7334409952163696	einfach mat den Aen ze gesinn
Vol	SUBST	flight	journey by plane	wéi laang dauert däi Vol ? 	VOL1UNI1	an instance of traveling by air	0.7814162969589233	eng Kéier mam Fliger reesen
Volleyball	SUBST	volleyball	ball	ech krut haut am Turnsall de Volleyball op d'Nues 	VOLLEYBALL1UNI1	an inflated ball used in playing volleyball	0.635221004486084	E opgeblosene Ball, deen an engem Spill benotzt gëtt, bei deem zwou Equippen e Ball iwwer en Netz schloen.
Vue	SUBST	view	field of vision	déi héich Hecken huelen den Automobilisten d'Vue op Stroosseschëlter 	VUE1UNI2	the range of the eye	0.6407779455184937	Dat, wat een mat den Aen erfaasse kann.
Vue	SUBST	sight	faculty of seeing	meng Vue hëlt of, ech brauch en neie Brëll 	VUE1UNI4	the ability to see; the visual faculty	0.8635797500610352	D'Fäegkeet ze gesinn; d'Siichtfäegkeet
vuneneen	ADV	apart	distant from each other	wéi wäit sinn déi zwou Uertschafte vuneneen ? 	VUNENEEN1UNI1	separated or at a distance in place or position or time	0.7511719465255737	op Distanz oder getrennt a Plaz, Positioun oder Zäit
vuneneen	ADV	apart	distant from each other	eis Nopere sinn zënter Kuerzem vuneneen 	VUNENEEN1UNI1_EGS	separated or at a distance in place or position or time	0.7511719465255737	op Distanz oder getrennt a Plaz, Positioun oder Zäit
Waasser	SUBST	waters	amniotic fluid	ech hu meng Fra an d'Maternité gefouert, wéi se d'Waasser verluer hat 	WAASSER2UNI5	the serous fluid in which the embryo is suspended inside the amnion	0.7916010618209839	Déi seréis Flëssegkeet, an där den Embryo bannent der Fruchtblos schwëmmt.
Wäin	SUBST	wine	drink	ech drénke beim Iesse gären e Pättche Roude Wäin 	WAIN1UNI1	drink wine	0.6793031692504883	Wäin drénken
Wäin	SUBST	wine	drink	fir e Kompromëss ze fannen, hu mer vill Waasser an eise Wäi misse schëdden 	WAIN1UNI1_EGS	drink wine	0.6793031692504883	Gedrénks aus Drauwe maachen
wäit	ADV	wide	to the full extent	ech hu mer erlaabt eranzekommen, d'Hausdier stoung wäit op 	WAIT2UNI1	to the fullest extent possible	0.9203174710273744	sou vill wéi iergendwéi méiglech
Wak	SUBST	marble	glass ball	an der Paus hunn d'Kanner am Schoulhaff mat de Wäck gespillt 	WAK1UNI2	a small ball of glass that is used in various games	0.7592946887016296	eng kleng Glaskugel, déi bei verschiddene Spiller benotzt gëtt
wakereg	ADJ	to wake	to rouse from sleep	dee Kaméidi huet mech de Moie scho fréi wakereg gemaach 	WAKEREG1UNI3	cause to become awake or conscious	0.6182866096496582	Maachen, datt een erwächt oder bei Bewosstsinn kënnt.
Wanz	SUBST	bug	listening device	de Spëtzeldéngscht huet an der Ambassade Wanzen installéiert 	WANZ1UNI1	a small hidden microphone; for listening secretly	0.6584682464599609	E klenge verstoppten Apparat fir heemlech matzelauschteren.
wärenddeems	ADV	meanwhile	at the same time	ech kann net d'Zeitung liesen a wärenddeems mat dir schwätzen 	WARENDDEEMS1UNI1	at the same time but in another place	0.7307112216949463	zur selwechter Zäit, mee op enger anerer Plaz
weiblech	ADJ	feminine	grammatical gender	déi weiblech Form vu „Bäcker“ ass „Bäckesch“ 	WEIBLECH1UNI3	of grammatical gender	0.9097581505775452	vum grammatesche Geschlecht
weiderkommen	VRB	to progress	to move forwards	wéinst dem Schnéi si mer nëmme lues weiderkomm 	WEIDERKOMMEN1UNI2	a movement forward	0.7762832641601562	eng Beweegung no vir
wéidoen	VRB	to hurt	to cause pain	d'Féiss di mer esou wéi , datt ech d'Schong direkt muss ausdoen 	WEIDOEN1UNI1	be the source of pain	0.6572139859199524	d'Ursaach vu Péng sinn
wéidoen	VRB	to hurt	to injure	looss dat Messer lass a gëff mir et, ier s de nach engem wéigedoen hues ! 	WEIDOEN1UNI2	the act of damaging something or someone	0.6128644943237305	D'Handlung, eppes oder engem ze schueden.
wéidoen	VRB	to hurt	to distress, to upset	et war net meng Absicht, der wéizedoe mat menger Bemierkung 	WEIDOEN1UNI3	cause emotional anguish or make miserable	0.7023594379425049	Emotional Péng verursaachen oder onglécklech maachen
weien	VRB	to weigh	to find out the weight of	d'Vendeuse huet d'Ham mam Pabeier gewien 	WEIEN2UNI1	determine the weight of	0.7394264936447144	erausfanne wéi schwéier eppes ass
weien	VRB	to weigh	to have a specified weight	wat soll esou en ausgewuessenen Elefant weien ? 	WEIEN2UNI2	have a certain weight	0.8715192675590515	e bestëmmte Gewiicht hunn
wéineg	PRON	little	not much	de leschte Mount ass wéineg Ree gefall 	WEINEG2UNI1	not much	1.0	net vill
wéineg	PRON	little	not much	hei kritt ee gutt Qualitéit fir wéineg Suen 	WEINEG2UNI10	not much	1.0	net vill
wéineg	PRON	little	not much	déi Famill muss all Mount mat wéineg Suen auskommen 	WEINEG2UNI11	not much	1.0	net vill
wéineg	PRON	little	not much	gëff de Päerd dës Woch just wéineg Huewer! 	WEINEG2UNI2	not much	1.0	net vill
wéineg	PRON	little	not much	si si mat wéineg Enthusiasmus un déi Saach erugaangen 	WEINEG2UNI3	not much	1.0	net vill
wéineg	PRON	little	not much	et fält nëmme wéineg Luucht duerch déi kleng Luck eran 	WEINEG2UNI4	not much	1.0	net vill
wéineg	PRON	little	not much	dee Film huet wéineg Substanz 	WEINEG2UNI5	not much	1.0	net vill
wéineg	PRON	little	not much	mat esou wéineg Woll kanns de kee Pullover strécken 	WEINEG2UNI6	not much	1.0	net vill
wéineg	PRON	little	not much	an där Regioun ass just nach wéineg Broochland ze fannen 	WEINEG2UNI7	not much	1.0	net vill
wéineg	PRON	little	not much	d'Direktioun hat wéineg Versteesdemech fir d'Uleies vun den Aarbechter 	WEINEG2UNI8	not much	1.0	net vill
wéinegem	PRON	little	not much	Leit mat wéineg(em) Akommes kënne vun dëser Mesure profitéieren 	WEINEGEM1UNI1	not much	1.0	net vill
wéinegen	PRON	little	not much	dee wéinege Sputt, dee mir bleift, erlaabt et leider net, datt mir zesummen iesse ginn 	WEINEGEN1UNI1	not much	1.0	net vill
wéinegen	PRON	little	not much	fir dee wéinegen Opwand gi keng zousätzlech Fraise facturéiert 	WEINEGEN1UNI2	not much	1.0	net vill
wéinegen	PRON	little	not much	wéinst deem wéinege Reen ass de Buedem bal ganz ausgedréchent 	WEINEGEN1UNI3	not much	1.0	net vill
wéinegen	PRON	little	not much	mat deem wéinege Personal, dat mir hunn, kënne mir keng nei Missioune méi unhuelen 	WEINEGEN1UNI4	not much	1.0	net vill
wéinegt	PRON	little	not much	dat wéinegt Vertrauen, wat ech nach an hien hat, ass elo definitiv fort 	WEINEGT1UNI1	not much	1.0	net vill
wéinegt	PRON	little	not much	ech hunn dat wéinegt Fleesch, wat nach Rescht bliwwen ass, op de Kompost gehäit 	WEINEGT1UNI2	not much	1.0	net vill
weisen	VRB	to show	in an exhibition	et ass net duergaange mat der Plaz, fir am Musée déi ganz Kollektioun ze weisen 	WEISEN1UNI3	give an exhibition of to an interested audience	0.6482486128807068	Eppes virun engem interesséierte Publikum presentéieren.
Wëld	SUBST	game	meat	déi meescht Restauranten hunn am Hierscht Wëld op hirer Kaart 	WELD1UNI2	the flesh of wild animals that is used for food	0.6931542158126831	D'Fleesch vun Déieren, déi an der fräier Natur gelieft hunn an als Iesse benotzt gëtt.
wëll	ADJ	wild	not domesticated	déi do Kaz kënnt net bei dech, se ass wëll 	WELL1UNI1	in a natural state; not tamed or domesticated or cultivated	0.6518048644065857	an engem natierlechen Zoustand; net gezëmt, domestizéiert oder ugeplanzt
Well	SUBST	shaft	rotating rod	d'Well vun der Turbinn ass aus Titan 	WELL3UNI3	a revolving rod that transmits power or motion	0.6435089111328125	Eng dréinend Staang, déi Kraaft oder Beweegung iwwerdroe kann.
wëllen	VRB	to want	to request	de Chef wëllt , datt mir haut méi laang schaffen 	WELLEN1UNI1	wish or demand the presence of	0.6338980793952942	de Wonsch oder d'Fuerderung hunn, datt een do ass
Weltraum	SUBST	space	universe	an de Fofzegerjore sinn déi éischt Rakéiten an de Weltraum geschoss ginn 	WELTRAUM1UNI1	the unlimited expanse in which everything is located	0.6061731576919556	Déi onendlech Ausdehnung, an där sech alles befënnt.
werfen	VRB	to drop	to give birth	d'Sau huet zwielef Fierkel geworf 	WERFEN1UNI2	give birth; used for animals	0.6776100993156433	eng Déieregebuert hunn
Wermischel	SUBST	vermicelli	pasta	wëlls du Wermischel oder Buschtawen an d'Rëndfleeschbritt? 	WERMISCHEL1UNI1	pasta in strings thinner than spaghetti	0.6171048879623413	Nuddele mat laangen, méi dënne Fiedem wéi Spaghetti.
Westen	SUBST	west	western part	um Radio hu se fir de Weste vum Land Donnerwiedere gemellt 	WESTEN1UNI2	a location in the western part of a country, region, or city	0.6309706568717957	eng Plaz déi am westlechen Deel vun engem Land, enger Regioun oder enger Stad läit
Wick	SUBST	joint	cannabis cigarette	ech hu gëschter e puer Jugendlecher erwëscht, wéi se sech eng Wick gedréit hunn 	WICK1UNI3	marijuana leaves rolled into a cigarette for smoking	0.7268028259277344	Marihuana-Blieder, déi zu enger Zigarett gerullt gi fir ze fëmmen.
widderhuelen	VRB	to repeat	to say again, to do again	kanns de däi leschte Saz wannechgelift widderhuelen ? 	WIDDERHUELEN1UNI1	to say, state, or perform again	0.7861745953559875	nach eng Kéier soen, ausdrécken oder maachen
Wierfel	SUBST	dice	small cube	de Kach schneit d'Gromperen a kleng Wierfelen 	WIERFEL1UNI2	cut into cubes	0.6198244094848633	a Wierfelform schneiden
wierfelen	VRB	to dice	to throw dice	komm, mer wierfelen der Rei no 	WIERFELEN1UNI2	play dice	0.7152858972549438	mat Wierfelen e Spill spillen
Wiesen	SUBST	farm	farmland(s), farmstead	de Bauer huet e schéint, grousst Wiese geierft 	WIESEN1UNI4	workplace consisting of farm buildings and cultivated land as a unit	0.637628972530365	Aarbechtsplaz, déi aus Bauerenhaiser an ugebautem Land als eng Eenheet besteet.
wiesselen	VRB	to change	to replace	de Mecanicien huet d'Bougië vum Auto gewiesselt 	WIESSELEN1UNI3	exchange or replace with another, usually of the same kind or category	0.6476409435272217	Eppes eraushuelen an duerch eppes anescht ersetzen, meeschtens vun der selwechter Aart oder Kategorie.
wiesselen	VRB	to change	to become different	zënter d'Direktioun vum Hotel gewiesselt huet , ass de Service besser ginn 	WIESSELEN1UNI4	become different in some particular way, without permanently losing one's or its former characteristics or essence	0.6923227906227112	An enger bestëmmter Aart anescht ginn, ouni seng fréier Eegenschaften oder säi Kär dauerhaft ze verléieren.
Wirtschaft	SUBST	economy	economic system	héich Energiepräisser schueden der Kompetitivitéit vun eiser Wirtschaft 	WIRTSCHAFT1UNI1	the system of production and distribution and consumption	0.6777815818786621	De System vun der Produktioun, der Verdeelung an dem Verbrauch.
Woch	SUBST	week	period of seven days	ech war d'lescht Woch bei menger Tatta op Besuch 	WOCH1UNI1	any period of seven consecutive days	0.8059373497962952	eng Period vu siwen Deeg hannerteneen
Woll	SUBST	wool	animal wool, yarn	fir mäin nächste Pullover ze strécken, brauch ech chinéiert Woll 	WOLL1UNI1	fiber sheared from animals (such as sheep) and twisted into yarn for weaving	0.7813069820404053	Faseren, déi vun Déieren (wéi Schof) ofgeschnidde ginn an zu engem Fuedem verdréint gi fir ze weefen.
Wollek	SUBST	cloud	billowing mass	wéi mer deen ale Schaf opgemaach hunn, ass eis eng Wollek Stëbs entgéintkomm 	WOLLEK1UNI2	billow up in the form of a cloud	0.63581383228302	A sech a Form vun enger Dampmass no uewen ausbreeden.
Won	SUBST	car	motor car	mir hunn eis missen no engem neie Won ëmkucken 	WON1UNI2	a motor vehicle with four wheels; usually propelled by an internal combustion engine	0.6179614663124084	E motoriséiert Gefier mat véier Rieder, normalerweis ugedriwwe vun engem Verbrennungsmotor.
wond	ADJ	sore	painful	pudder dem Bëbee den Hënner, soss gëtt e wond ! 	WOND1UNI1	hurting	0.7440810799598694	Schmäerz verursaachen oder Péng hunn
Wonsch	SUBST	wish	desire	säi Wonsch ass leider net an Erfëllung gaangen 	WONSCH1UNI1	a specific feeling of desire	0.6868735551834106	E spezifescht Gefill vu Verlaangen.
Wuert	SUBST	word	unit of language	an dësem Wuert gëtt déi virlescht Silb betount 	WUERT2UNI1	a unit of language that native speakers can identify	0.8309663534164429	eng Eenheet vun der Sprooch, déi Mammesproochler erkenne kënnen
Wuert	SUBST	word	promise	hien huet säi Wuert gehalen 	WUERT2UNI3	a promise	0.7153182625770569	eng Ausso datt een eppes sécher wäert maachen oder ginn
Wues	SUBST	lawn	grass	de Gäertner huet de Wues geméit an d'Hecke geschnidden 	WUES1UNI1	a field of cultivated and mowed grass	0.6000728607177734	Eng Fläch mat ugebautem a geméitem Gras.
wuessen	VRB	to grow	to increase	d'Onzefriddenheet ënner de Leit wiisst ëmmer méi 	WUESSEN1UNI7	become larger, greater, or bigger; expand or gain	0.6786128878593445	méi grouss oder méi vill ginn; sech vergréisseren oder zouhuelen
wuessen	VRB	to wax	to treat with wax	ier mer an de Wantersport fueren, muss ech meng Schi frësch wuessen 	WUESSEN2UNI1	cover with wax	0.7989669442176819	mat Wues bedecken
Wupp	SUBST	edge	boundary	stell déi Vas net op de Wupp vun der Komoud! 	WUPP1UNI2	the boundary of a surface	0.6257383227348328	d'Grenz vun enger Fläch
zaart	ADJ	tender	easy to chew	esou en zaarte Filet hate mer scho laang net méi! 	ZAART1UNI1	easy to cut or chew	0.8240424394607544	Liicht fir ze schneiden oder ze knaen
Zäertlechkeet	SUBST	tenderness	affection	an hirer Relatioun ass keng Spuer vun Zäertlechkeet 	ZAERTLECHKEET1UNI1	a tendency to express warm and affectionate feeling	0.6373721957206726	eng Tendenz fir waarm an häerzlech Gefiller auszedrécken
Zäit	SUBST	time	suitable moment, appropriate time	elo gëtt et Zäit , datt mer heemginn 	ZAIT1UNI2	a suitable moment	0.7572110891342163	e passende Moment
