lemma	pos	en_word	en_definition	sentence	code	wn_definition	confidence	lux_definition
steppen	VRB	to stitch	with a sewing machine	ech kann der de Sam vun denger neier Box steppen 	STEPPEN1UNI1	fasten by sewing; do needlework	0.6484705805778503	mat Nähen festgemaach;
steril	ADJ	sterile	infertile	d'Koppel huet keng Kanner, well de Mann steril ass 	STERIL1UNI2	incapable of reproducing	0.6211541295051575	net fäeg ze reproduzéieren
steriliséieren	VRB	to sterilize	to make infertile	meng Kaz ass gëschter steriliséiert ginn 	STERILISEIEREN1UNI2	make infertile	0.8736823201179504	onfruchtbar maachen
stiechen	VRB	to cut	to harvest	ech hunn en extrat Messer, fir Spargelen ze stiechen 	STIECHEN1UNI2	reap or harvest	0.7336792945861816	d'Recolte oder d'Ernte
stiechen	VRB	to sting	to wound with a sting	d'Kand ass vun enger Harespel gestach ginn 	STIECHEN1UNI3	a painful wound caused by the thrust of an insect's stinger into skin	0.6822100281715393	eng schmerzhafte Wonn, déi duerch d'Haut vun engem Insektesbiss verursaacht gëtt
stoen	VRB	to stand	to be upright	no deem laange Sëtze war ech frou, emol nees ze stoen 	STOEN1UNI1	be standing; be upright	0.7673366069793701	steet; steet oprecht
stoen	VRB	to stand	to be upright	däin Hiem steet bal vun Dreck! 	STOEN1UNI1_EGS	be standing; be upright	0.7673366069793701	steet; steet oprecht
stoen	VRB	to be	to be situated	de Biz steet am Spullsteen 	STOEN1UNI2	occupy a certain position or area; be somewhere	0.7078455090522766	eng bestëmmte Positioun oder Plaz besetzen; iergendwou sinn
stoen	VRB	to stop	to halt	Dosende vu Leit si stoe bliwwen, fir dem Stroossekënschtler nozekucken 	STOEN1UNI8	come to a halt, stop moving	0.7080404162406921	stoppt, net méi bewegen
Stoff	SUBST	substance	matter, material	dës Anlag filtert déi gëfteg Stoffer aus dem Ofwaasser eraus 	STOFF1UNI1	the real physical matter of which a person or thing consists	0.7042261958122253	déi richteg physesch Matière, aus där eng Persoun oder Saach besteet
Stolz	SUBST	pride	sense of honour	du hues säi Stolz verletzt 	STOLZ1UNI1	a feeling of self-respect and personal worth	0.677391529083252	e Gefill vu Selbstachtung a perséinlecher Wäert
Stolz	SUBST	pride	satisfaction	voller Stolz huet d'Boma de Frëndinnen hiren Enkel virgestallt 	STOLZ1UNI2	satisfaction with your (or another's) achievements	0.6308185458183289	Zefriddenheet mat hiren eegene Leeschtungen (oder deenen vun aneren)
stoppen	VRB	to time	to measure the time	bei all Ronn, déi ech gelaf sinn, huet mäin Trainer d'Zäit gestoppt 	STOPPEN1UNI2	measure the time or duration of an event or action or the person who performs an action in a certain period of time	0.7048273682594299	d'Zäit oder d'Dauer vun engem Event oder enger Handlung oder d'Persoun, déi eng Handlung an enger bestëmmter Zäit ausféiert, moossen
stralen	VRB	to beam	to smile	d'Kanner hu (vu Freed) gestraalt , wéi se hire Kaddo kruten 	STRALEN1UNI1	smile radiantly; express joy through one's facial expression	0.6159606575965881	frou laachen; Freed duerch e Gesiichtsbild ausdrécken
Strass	SUBST	throat	larynx, pharynx	ech hunn d'Strass dréchen, ech muss eppes drénken 	STRASS1UNI1	the part of an animal's body that corresponds to a person's throat	0.6304942965507507	de Kierperdeel vun engem Déier, deen dem Hals vun enger Persoun entsprécht
strecken	VRB	to stretch	to have a stretch	streck dech eng Kéier, da gëss de wakereg! 	STRECKEN1UNI3	the capacity for being stretched	0.6628395318984985	d'Kapazitéit fir ausgeräumt ze ginn
strecken	VRB	to stretch	to have a stretch	äre Bouf huet sech al gestreckt ! 	STRECKEN1UNI3_EGS	the capacity for being stretched	0.6628395318984985	d'Kapazitéit fir ausgeräumt ze ginn
strécken	VRB	to tie	to fasten	du bass grouss an al genuch, fir deng Schong selwer ze strécken ! 	STRECKEN2UNI2	fasten or secure with a rope, string, or cord	0.6857473850250244	mat engem Seel, String oder Schnouer fest oder sécher
Streech	SUBST	trick	in a card game	wann ee gutt Kaarten huet, ass et liicht, vill Streech ze kréien 	STREECH2UNI1	(card games) in a single round, the sequence of cards played by all the players; the high card is the winner	0.6838207244873047	(Kartespiller) an enger eenzeger Ronn, d'Sequenz vu Kaarten, déi vun alle Spiller gespillt ginn; déi héich Kaart ass de Gewënner
streiken	VRB	to strike	to refuse to work	d'Aarbechter streiken , well se dëse Mount nach keng Pai kruten 	STREIKEN1UNI1	a group's refusal to work in protest against low pay or bad work conditions	0.6891776323318481	d'Verweigerung vun enger Grupp ze schaffen, fir géint niddreg Bezuelen oder schlecht Aarbechtskonditiounen ze protestéieren
stréilen	VRB	to stroke	to caress	eis Kaz léisst sech net vu jidderengem stréilen 	STREILEN1UNI2	a light touch with the hands	0.6505907773971558	eng liicht Berührung mat den Hänn
strikt	ADJ	strict	rigorous, stringent	d'Personal vum Betrib krut strikt Uweisungen, wéi et sech soll behuelen, wann et brennt 	STRIKT1UNI1	(of rules) stringently enforced	0.649528980255127	(vun de Regelen) streng duerchgesat
studéieren	VRB	to study	to take a course of higher education	ech studéiere Chimie op enger auslännescher Universitéit 	STUDEIEREN1UNI1	be a student; follow a course of study; be enrolled at an institute of learning	0.6944953203201294	Student sinn; e Studium maachen; an engem Léierinstitut ageschriwwe sinn
studéieren	VRB	to study	to take a course of higher education	de Student huet eng Bourse kritt, fir an d'Ausland studéieren ze goen 	STUDEIEREN1UNI3	be a student; follow a course of study; be enrolled at an institute of learning	0.6944953203201294	Student sinn; e Studium maachen; an engem Léierinstitut ageschriwwe sinn
Studie	SUBST	studies	university education	als Ofschloss vu senge Studie muss de Student e Memoire schreiwen 	STUDIE1UNI2	be a student; follow a course of study; be enrolled at an institute of learning	0.6224825978279114	Student sinn; e Studium maachen; an engem Léierinstitut ageschriwwe sinn
Studium	SUBST	studies	academic education	als Ofschloss vu sengem Studium muss de Student e Memoire schreiwen 	STUDIUM1UNI1	be a student; follow a course of study; be enrolled at an institute of learning	0.6434528231620789	Student sinn; e Studium maachen; an engem Léierinstitut ageschriwwe sinn
süchteg	ADJ	dependent	addicted	huel dat Medikament net ze laang, et mécht süchteg ! 	SUCHTEG1UNI1	addicted to a drug	0.7313317656517029	Drogenverschwéier
suckelen	VRB	to suck	to draw into the mouth	d'Kanner hu mat engem Stréihallem de Jus aus der Fläsch gesuckelt 	SUCKELEN1UNI1	draw into the mouth by creating a practical vacuum in the mouth	0.7176337242126465	Zousätzlech zu der Hëtzt, d'Hëtzt ass och an der Hëtzt.
Süden	SUBST	south	cardinal point	mëttes steet d'Sonn am Süden 	SUDEN1UNI1	the cardinal compass point that is at 180 degrees	0.6262034773826599	de Kardinallpunkt vum Kompass, deen op 180 Grad ass
Süden	SUBST	south	southern part	am Süde vum Land ass de Stroum fir e puer Stonnen ausgefall 	SUDEN1UNI2	a location in the southern part of a country, region, or city	0.6218020915985107	eng Plaz am südlechen Deel vun engem Land, enger Regioun oder enger Stad
Suedel	SUBST	saddle	seat	den Jockey huet sengem Päerd de Suedel opgeluecht 	SUEDEL1UNI1	a seat for the rider of a bicycle	0.6124122738838196	e Sëtz fir de Reider vun engem Vëlo
Suedel	SUBST	saddle	seat	fir säi Memoire matzäit fäerdegzekréien, huet de Student missen ellen aus dem Suedel goen 	SUEDEL1UNI1_EGS	a seat for the rider of a bicycle	0.6124122738838196	e Sëtz fir de Reider vun engem Vëlo
Suel	SUBST	sole	of the foot	wéi ech meng nei Schong ausgedoen hunn, hunn d'Suele mer gebrannt 	SUEL1UNI3	the underside of the foot	0.7320385575294495	d'Ënnerseite vum Fouss
Superlativ	SUBST	superlative	of an adjective, of an adverb	et gëtt Adjektiven, déi hu kee Superlativ 	SUPERLATIV1UNI1	the superlative form of an adjective or adverb	0.6615443229675293	d'Superlativform vun engem Adjektiv oder Adverb
Superlativ	SUBST	superlative	exaggerated expression	d'Reklamme schaffe vill mat Superlativen 	SUPERLATIV1UNI2	an exaggerated expression (usually of praise)	0.7334223985671997	eng iwwerdriwwen Ausdrock (normalerweis vum Luef)
surfen	VRB	to surf	to do surfboarding	ouni Wellen ass net gutt surfen 	SURFEN1UNI1	ride the waves of the sea with a surfboard	0.650780200958252	d'Wellen vum Mier mat engem Surfbrett reesen
Symbol	SUBST	symbol	conventional, official sign	d'Naturwëssenschafte gräifen an hirer Sprooch op Symboler zeréck 	SYMBOL1UNI2	an arbitrary sign (written or printed) that has acquired a conventional significance	0.663578987121582	e willkürlecht Zeechen (schrëftlech oder gedréckt) dat eng konventionell Bedeitung kritt huet
System	SUBST	system	structure, complex organization	d'Schrëft ass e System vun Zeechen 	SYSTEM1UNI3	an organized structure for arranging or classifying	0.6121628284454346	eng organiséiert Struktur fir ze arrangéieren oder ze klasséieren
Taart	SUBST	tart	pastry	als Dessert gëtt et e Stéck Taart 	TAART1UNI1	a pastry cup with a filling of fruit or custard and no top crust	0.6022037863731384	eng Bäckerei-Becher mat enger Füllung vu Friichten oder Crème a keng Top Krust
Talon	SUBST	heel	of the foot	a mengen neie Schong krut ech eng Bloder op den Talon 	TALON1UNI1	the back part of the human foot	0.67666095495224	de Réckdeel vum mënschleche Fouss
Tank	SUBST	tank	armoured vehicle	am Zweete Weltkrich hunn d'Tanken eng wichteg Roll gespillt 	TANK1UNI2	an enclosed armored military vehicle; has a cannon and moves on caterpillar treads	0.7328338623046875	e zouene gepanzerte militärescht Gefier; huet eng Kanone an beweegt sech op Kärelen
Täsch	SUBST	pocket	of clothing, of a bag	ech kafe meeschtens Hiemer mat enger Täsch 	TASCH1UNI1	a small pouch inside a garment for carrying small articles	0.6456788778305054	eng kleng Téibeutel an engem Kleed fir kleng Saachen ze droen
Täsch	SUBST	pocket	of clothing, of a bag	hie kuckt mam rietsen A an déi lénks Täsch 	TASCH1UNI1_EGS	a small pouch inside a garment for carrying small articles	0.6456788778305054	eng kleng Téibeutel an engem Kleed fir kleng Saachen ze droen
Täscheluucht	SUBST	torch	flashlight	et ass mer eppes ënner d'Bett gerullt, liicht emol mat der Täscheluucht drënner! 	TASCHELUUCHT1UNI1	a light usually carried in the hand; consists of some flammable substance	0.6147214770317078	eng Luucht déi normalerweis an der Hand gedroen gëtt; besteet aus enger entzündlecher Substanz
tässelen	VRB	to stack	to pile up	ech hëllefen dem Papp hannerem Haus d'Holz tässelen 	TASSELEN1UNI2	an orderly pile	0.627807080745697	eng geordent Stack
tätowéieren	VRB	to tattoo	to mark with a tattoo	ech hu schonn zwee Piercingen, ech géif mech och gär tätowéiere loossen 	TATOWEIEREN1UNI2	a design on the skin made by tattooing	0.7227673530578613	eng Zeechnung op der Haut, déi duerch Tattoo gemaach gëtt
tauchen	VRB	to dive	to swim under water	mäi Brudder geet dacks op de Stauséi tauchen 	TAUCHEN1UNI1	swim under water	0.843742311000824	ënner Waasser schwammen
Täuschung	SUBST	deception	misrepresentation	pass op, déi Reklamm do ass eng affrontéiert Täuschung ! 	TAUSCHUNG1UNI2	a misleading falsehood	0.7365947961807251	eng falsch, déi verréit
taxéieren	VRB	to tax	to impose a tax on	d'Regierung wëllt den Tubak méi héich taxéieren 	TAXEIEREN1UNI1	levy a tax on	0.8156853914260864	eng Steier opzemaachen
Technetium	SUBST	technetium	chemical element	d'Element Technetium gehéiert zum Grupp vun den Iwwergangsmetaller 	TECHNETIUM1UNI1	a crystalline metallic element not found in nature; occurs as one of the fission products of uranium	0.6151337027549744	e kristallinescht metallischt Element dat net an der Natur fonnt gëtt; als ee vun de Spaltprodukte vum Uran
Téi	SUBST	tea	dried leaves	den Import vu schwaarzem Téi huet an de leschte Joren zougeholl 	TEI1UNI2	dried leaves of the tea shrub; used to make tea	0.6083807349205017	getrocknet Bléie vum Teebusch; benotzt fir Téi ze maachen
Tempel	SUBST	temple	place of worship	bei Ausgruewunge goufe Reschter vun engem anticken Tempel fonnt 	TEMPEL1UNI1	place of worship consisting of an edifice for the worship of a deity	0.7990012168884277	eng Kultstätte, déi aus engem Gebai fir d'Vereedegung vun enger Gottheet besteet
Tëppel	SUBST	spot	skin blemish	deen ale Mann huet d'Hänn voll bronger Tëppelen 	TEPPEL1UNI1	a blemish made by dirt	0.6918383240699768	e Schlecht, dat aus Dreck gemaach gouf
Tëppel	SUBST	spot	skin blemish	an der Lëtzebuerger Orthografie hu vill Ufänger Problemer mat den Tëppelen um e 	TEPPEL1UNI1_EGS	a blemish made by dirt	0.6918383240699768	e Schlecht, dat aus Dreck gemaach gouf
Term	SUBST	term	word, expression	an engem Gesetzestext mussen d'Terme juristesch prezis sinn 	TERM1UNI1	a word or expression used for some particular thing	0.8247734904289246	e Wuert oder Ausdrock, dat fir eng bestëmmte Saach benotzt gëtt
Terror	SUBST	terror	intimidation, regime of terror	vill Leit flüchte virum Terror an hirem Land 	TERROR1UNI1	the use of extreme fear in order to coerce people (especially for political reasons)	0.6338964104652405	d'Benotzung vun extremer Angscht fir d'Leit ze zwéngen (besonnesch aus politesche Grënn)
Terror	SUBST	terror	intimidation, regime of terror	mäi Papp huet wéinst där schlechter Prüfung e risegen Terror gemaach 	TERROR1UNI1_EGS	the use of extreme fear in order to coerce people (especially for political reasons)	0.6338964104652405	d'Benotzung vun extremer Angscht fir d'Leit ze zwéngen (besonnesch aus politesche Grënn)
testen	VRB	to test	to check, to examine	no mengem Accident huet den Dokter meng Reflexer getest 	TESTEN2UNI1	the act of testing something	0.6093862056732178	d'Akt fir eppes ze testen
Theater	SUBST	theatre	dramatic art	eis Kanner fanne klasseschen Theater langweileg 	THEATER1UNI5	the art of writing and producing plays	0.765961766242981	d'Konscht vum Schreiwen a produzéieren vun de Stécker
Theateropféierung	SUBST	play	theatrical production	d'Kanner kruten no hirer Theateropféierung vill Applaus 	THEATEROPFEIERUNG1UNI1	a theatrical performance of a drama	0.8384227752685547	eng Theaterstéck vun engem Drama
Theaterstéck	SUBST	play	theatre	dat neit Theaterstéck ass beim Publikum gutt ukomm 	THEATERSTECK1UNI1	a theatrical performance of a drama	0.7375493049621582	eng Theaterstéck vun engem Drama
Theatervirstellung	SUBST	play	theatrical production	d'Kanner kruten no hirer Theatervirstellung vill Applaus 	THEATERVIRSTELLUNG1UNI1	a theatrical performance of a drama	0.8384227752685547	eng Theaterstéck vun engem Drama
Ticket	SUBST	ticket	entrance, travel	mir hunn eis Tickete fir an de Kino doheem leie gelooss! 	TICKET1UNI1	provide with a ticket for passage or admission	0.6233118772506714	mat engem Ticket fir d'Passage oder d'Entrée
tippen	VRB	to tap	to touch	tipp däin Noper emol op d'Schëller! 	TIPPEN1UNI4	a light touch or stroke	0.6295718550682068	eng liicht Berührung oder Stréch
Titchen	SUBST	joint	cannabis cigarette	de Premièresschüler krut eng Retenue, well en op der Toilette mat enger Titchen erwëscht gouf 	TITCHEN1UNI2	marijuana leaves rolled into a cigarette for smoking	0.7268028259277344	Marihuanablätter, déi an eng Zigarett gerullt ginn, fir ze fëmmen
Titel	SUBST	title	sporting distinction, championship	d'Volleyballsekipp huet hiren Titel als Landesmeeschter kënne verteidegen 	TITEL1UNI2	the status of being a champion	0.6091902256011963	de Status vun engem Champion ze sinn
Titel	SUBST	title	heading of a page, of a section	looss méi e groussen Espace tëschent dem Titel an dem Text 	TITEL1UNI3	a general or descriptive heading for a section of a written work	0.6362259387969971	eng allgemeng oder beschreiwend Rubrik fir en Deel vun enger schrëftlecher Wierker
Tomat	SUBST	tomato	fruit	et huet vill gereent, d'Tomaten am Gaart si bal all gebascht 	TOMAT1UNI2	mildly acid red or yellow pulpy fruit eaten as a vegetable	0.6268095970153809	liicht sauer rout oder giel pulpéiert Uebst, dat als Geméis giess gëtt
Tomat	SUBST	tomato	fruit	wéi hien hatt gesinn huet, gouf e rout ewéi eng Tomat 	TOMAT1UNI2_EGS	mildly acid red or yellow pulpy fruit eaten as a vegetable	0.6268095970153809	liicht sauer rout oder giel pulpéiert Uebst, dat als Geméis giess gëtt
Tomp	SUBST	nap	short sleep	nom Mëttegiessen hu mer e gudden Tomp gehalen 	TOMP1UNI1	a period of time spent sleeping	0.6981937289237976	eng Zäit, déi een am Schlof verbréngt
torpedéieren	VRB	to torpedo	with a torpedo	d'U-Boot huet dat feindlecht Schëff torpedéiert 	TORPEDEIEREN1UNI1	attack or hit with torpedoes	0.6737069487571716	Attack oder Traffer mat Torpedos
Tortur	SUBST	torture	suffering	fir mech ass et eng Tortur , de ganze Mëtteg duerch d'Butteker ze lafen 	TORTUR1UNI2	torment emotionally or mentally	0.6128959655761719	emotional oder mental gequält
Tosch	SUBST	swap	exchange	do hues de e gudden Tosch gemaach! 	TOSCH1UNI1	an equal exchange	0.6556298732757568	e gläichwäertegen Austausch
Total	SUBST	total	sum, number	den Total chiffréiert sech op 500 Milliounen Euro 	TOTAL2UNI1	add up in number or quantity	0.7520883083343506	addéieren an der Zuel oder Quantitéit
Touche	SUBST	touch	small amount	dësem kalen Interieur feelt eng Touche Faarf 	TOUCHE1UNI1	a slight but appreciable amount	0.7041362524032593	e klenge, awer bedeitende Betrag
touchéieren	VRB	to touch	emotionally	dee léiwe Gest huet mech touchéiert 	TOUCHEIEREN1UNI3	affect emotionally	0.7312255501747131	emotional beaflossen
